date,DTB4WK,TCU,UNRATE,RECPROUSM156N,T10Y3M
1983-01-03,,72.2448,10.4,0.9,2.15
1983-01-04,,72.2448,10.4,0.9,2.09
1983-01-05,,72.2448,10.4,0.9,2.1
1983-01-06,,72.2448,10.4,0.9,2.19
1983-01-07,,72.2448,10.4,0.9,2.34
1983-01-10,,72.2448,10.4,0.9,2.42
1983-01-11,,72.2448,10.4,0.9,2.4
1983-01-12,,72.2448,10.4,0.9,2.38
1983-01-13,,72.2448,10.4,0.9,2.35
1983-01-14,,72.2448,10.4,0.9,2.49
1983-01-17,,72.2448,10.4,0.9,2.43
1983-01-18,,72.2448,10.4,0.9,2.4
1983-01-19,,72.2448,10.4,0.9,2.47
1983-01-20,,72.2448,10.4,0.9,2.39
1983-01-21,,72.2448,10.4,0.9,2.32
1983-01-24,,72.2448,10.4,0.9,2.33
1983-01-25,,72.2448,10.4,0.9,2.3
1983-01-26,,72.2448,10.4,0.9,2.33
1983-01-27,,72.2448,10.4,0.9,2.37
1983-01-28,,72.2448,10.4,0.9,2.45
1983-01-31,,72.2448,10.4,0.9,2.44
1983-02-01,,71.77,10.4,1.7,2.33
1983-02-02,,71.77,10.4,1.7,2.43
1983-02-03,,71.77,10.4,1.7,2.5
1983-02-04,,71.77,10.4,1.7,2.47
1983-02-07,,71.77,10.4,1.7,2.46
1983-02-08,,71.77,10.4,1.7,2.42
1983-02-09,,71.77,10.4,1.7,2.45
1983-02-10,,71.77,10.4,1.7,2.38
1983-02-11,,71.77,10.4,1.7,2.38
1983-02-14,,71.77,10.4,1.7,2.27
1983-02-15,,71.77,10.4,1.7,2.24
1983-02-16,,71.77,10.4,1.7,2.33
1983-02-17,,71.77,10.4,1.7,2.33
1983-02-18,,71.77,10.4,1.7,2.34
1983-02-21,,71.77,10.4,1.7,2.34
1983-02-22,,71.77,10.4,1.7,2.29
1983-02-23,,71.77,10.4,1.7,2.2
1983-02-24,,71.77,10.4,1.7,2.22
1983-02-25,,71.77,10.4,1.7,2.18
1983-02-28,,71.77,10.4,1.7,2.06
1983-03-01,,72.3463,10.3,0.04,1.96
1983-03-02,,72.3463,10.3,0.04,1.96
1983-03-03,,72.3463,10.3,0.04,1.98
1983-03-04,,72.3463,10.3,0.04,1.98
1983-03-07,,72.3463,10.3,0.04,1.95
1983-03-08,,72.3463,10.3,0.04,1.91
1983-03-09,,72.3463,10.3,0.04,1.91
1983-03-10,,72.3463,10.3,0.04,2.0
1983-03-11,,72.3463,10.3,0.04,2.03
1983-03-14,,72.3463,10.3,0.04,1.97
1983-03-15,,72.3463,10.3,0.04,1.91
1983-03-16,,72.3463,10.3,0.04,1.92
1983-03-17,,72.3463,10.3,0.04,1.93
1983-03-18,,72.3463,10.3,0.04,1.84
1983-03-21,,72.3463,10.3,0.04,1.8
1983-03-22,,72.3463,10.3,0.04,1.69
1983-03-23,,72.3463,10.3,0.04,1.8
1983-03-24,,72.3463,10.3,0.04,1.75
1983-03-25,,72.3463,10.3,0.04,1.64
1983-03-28,,72.3463,10.3,0.04,1.65
1983-03-29,,72.3463,10.3,0.04,1.63
1983-03-30,,72.3463,10.3,0.04,1.61
1983-03-31,,72.3463,10.3,0.04,1.66
1983-04-01,,73.2328,10.2,0.0,1.66
1983-04-04,,73.2328,10.2,0.0,1.63
1983-04-05,,73.2328,10.2,0.0,1.69
1983-04-06,,73.2328,10.2,0.0,1.77
1983-04-07,,73.2328,10.2,0.0,1.83
1983-04-08,,73.2328,10.2,0.0,1.88
1983-04-11,,73.2328,10.2,0.0,1.96
1983-04-12,,73.2328,10.2,0.0,1.93
1983-04-13,,73.2328,10.2,0.0,1.91
1983-04-14,,73.2328,10.2,0.0,1.87
1983-04-15,,73.2328,10.2,0.0,1.9
1983-04-18,,73.2328,10.2,0.0,1.93
1983-04-19,,73.2328,10.2,0.0,1.92
1983-04-20,,73.2328,10.2,0.0,1.99
1983-04-21,,73.2328,10.2,0.0,1.99
1983-04-22,,73.2328,10.2,0.0,1.98
1983-04-25,,73.2328,10.2,0.0,1.96
1983-04-26,,73.2328,10.2,0.0,1.92
1983-04-27,,73.2328,10.2,0.0,1.88
1983-04-28,,73.2328,10.2,0.0,1.9
1983-04-29,,73.2328,10.2,0.0,1.89
1983-05-01,,73.6723,10.1,0.02,1.89
1983-05-02,,73.6723,10.1,0.02,1.93
1983-05-03,,73.6723,10.1,0.02,1.93
1983-05-04,,73.6723,10.1,0.02,1.82
1983-05-05,,73.6723,10.1,0.02,1.82
1983-05-06,,73.6723,10.1,0.02,1.87
1983-05-09,,73.6723,10.1,0.02,1.82
1983-05-10,,73.6723,10.1,0.02,1.86
1983-05-11,,73.6723,10.1,0.02,1.93
1983-05-12,,73.6723,10.1,0.02,1.88
1983-05-13,,73.6723,10.1,0.02,1.92
1983-05-16,,73.6723,10.1,0.02,1.92
1983-05-17,,73.6723,10.1,0.02,1.97
1983-05-18,,73.6723,10.1,0.02,2.01
1983-05-19,,73.6723,10.1,0.02,2.03
1983-05-20,,73.6723,10.1,0.02,2.06
1983-05-23,,73.6723,10.1,0.02,1.84
1983-05-24,,73.6723,10.1,0.02,1.76
1983-05-25,,73.6723,10.1,0.02,1.76
1983-05-26,,73.6723,10.1,0.02,1.78
1983-05-27,,73.6723,10.1,0.02,1.82
1983-05-30,,73.6723,10.1,0.02,1.82
1983-05-31,,73.6723,10.1,0.02,1.84
1983-06-01,,74.0991,10.1,0.0,1.85
1983-06-02,,74.0991,10.1,0.0,1.94
1983-06-03,,74.0991,10.1,0.0,1.92
1983-06-06,,74.0991,10.1,0.0,1.83
1983-06-07,,74.0991,10.1,0.0,1.68
1983-06-08,,74.0991,10.1,0.0,1.74
1983-06-09,,74.0991,10.1,0.0,1.8
1983-06-10,,74.0991,10.1,0.0,1.78
1983-06-13,,74.0991,10.1,0.0,1.72
1983-06-14,,74.0991,10.1,0.0,1.71
1983-06-15,,74.0991,10.1,0.0,1.66
1983-06-16,,74.0991,10.1,0.0,1.65
1983-06-17,,74.0991,10.1,0.0,1.67
1983-06-20,,74.0991,10.1,0.0,1.48
1983-06-21,,74.0991,10.1,0.0,1.47
1983-06-22,,74.0991,10.1,0.0,1.48
1983-06-23,,74.0991,10.1,0.0,1.59
1983-06-24,,74.0991,10.1,0.0,1.6
1983-06-27,,74.0991,10.1,0.0,1.73
1983-06-28,,74.0991,10.1,0.0,1.7
1983-06-29,,74.0991,10.1,0.0,1.79
1983-06-30,,74.0991,10.1,0.0,1.81
1983-07-01,,75.1751,9.4,0.0,1.88
1983-07-04,,75.1751,9.4,0.0,1.88
1983-07-05,,75.1751,9.4,0.0,1.85
1983-07-06,,75.1751,9.4,0.0,1.78
1983-07-07,,75.1751,9.4,0.0,1.8
1983-07-08,,75.1751,9.4,0.0,1.85
1983-07-11,,75.1751,9.4,0.0,1.86
1983-07-12,,75.1751,9.4,0.0,1.9
1983-07-13,,75.1751,9.4,0.0,1.93
1983-07-14,,75.1751,9.4,0.0,1.92
1983-07-15,,75.1751,9.4,0.0,1.92
1983-07-18,,75.1751,9.4,0.0,1.94
1983-07-19,,75.1751,9.4,0.0,1.85
1983-07-20,,75.1751,9.4,0.0,1.84
1983-07-21,,75.1751,9.4,0.0,1.88
1983-07-22,,75.1751,9.4,0.0,1.98
1983-07-25,,75.1751,9.4,0.0,1.98
1983-07-26,,75.1751,9.4,0.0,2.02
1983-07-27,,75.1751,9.4,0.0,2.08
1983-07-28,,75.1751,9.4,0.0,2.12
1983-07-29,,75.1751,9.4,0.0,2.17
1983-08-01,,76.044,9.5,0.12,2.17
1983-08-02,,76.044,9.5,0.12,1.93
1983-08-03,,76.044,9.5,0.12,2.14
1983-08-04,,76.044,9.5,0.12,2.26
1983-08-05,,76.044,9.5,0.12,2.27
1983-08-08,,76.044,9.5,0.12,2.31
1983-08-09,,76.044,9.5,0.12,2.19
1983-08-10,,76.044,9.5,0.12,2.2
1983-08-11,,76.044,9.5,0.12,2.06
1983-08-12,,76.044,9.5,0.12,2.06
1983-08-15,,76.044,9.5,0.12,1.93
1983-08-16,,76.044,9.5,0.12,1.88
1983-08-17,,76.044,9.5,0.12,1.92
1983-08-18,,76.044,9.5,0.12,2.02
1983-08-19,,76.044,9.5,0.12,2.02
1983-08-22,,76.044,9.5,0.12,2.0
1983-08-23,,76.044,9.5,0.12,2.01
1983-08-24,,76.044,9.5,0.12,2.05
1983-08-25,,76.044,9.5,0.12,2.14
1983-08-26,,76.044,9.5,0.12,2.11
1983-08-29,,76.044,9.5,0.12,2.24
1983-08-30,,76.044,9.5,0.12,2.21
1983-08-31,,76.044,9.5,0.12,2.34
1983-09-01,,77.0993,9.2,0.0,2.39
1983-09-02,,77.0993,9.2,0.0,2.38
1983-09-05,,77.0993,9.2,0.0,2.38
1983-09-06,,77.0993,9.2,0.0,2.26
1983-09-07,,77.0993,9.2,0.0,2.21
1983-09-08,,77.0993,9.2,0.0,2.29
1983-09-09,,77.0993,9.2,0.0,2.19
1983-09-12,,77.0993,9.2,0.0,2.17
1983-09-13,,77.0993,9.2,0.0,2.17
1983-09-14,,77.0993,9.2,0.0,2.29
1983-09-15,,77.0993,9.2,0.0,2.36
1983-09-16,,77.0993,9.2,0.0,2.25
1983-09-19,,77.0993,9.2,0.0,2.32
1983-09-20,,77.0993,9.2,0.0,2.25
1983-09-21,,77.0993,9.2,0.0,2.31
1983-09-22,,77.0993,9.2,0.0,2.27
1983-09-23,,77.0993,9.2,0.0,2.27
1983-09-26,,77.0993,9.2,0.0,2.36
1983-09-27,,77.0993,9.2,0.0,2.37
1983-09-28,,77.0993,9.2,0.0,2.37
1983-09-29,,77.0993,9.2,0.0,2.26
1983-09-30,,77.0993,9.2,0.0,2.4
1983-10-01,,77.6543,8.8,0.0,2.4
1983-10-03,,77.6543,8.8,0.0,2.34
1983-10-04,,77.6543,8.8,0.0,2.46
1983-10-05,,77.6543,8.8,0.0,2.34
1983-10-06,,77.6543,8.8,0.0,2.34
1983-10-07,,77.6543,8.8,0.0,2.39
1983-10-10,,77.6543,8.8,0.0,2.39
1983-10-11,,77.6543,8.8,0.0,2.41
1983-10-12,,77.6543,8.8,0.0,2.45
1983-10-13,,77.6543,8.8,0.0,2.49
1983-10-14,,77.6543,8.8,0.0,2.46
1983-10-17,,77.6543,8.8,0.0,2.59
1983-10-18,,77.6543,8.8,0.0,2.64
1983-10-19,,77.6543,8.8,0.0,2.65
1983-10-20,,77.6543,8.8,0.0,2.59
1983-10-21,,77.6543,8.8,0.0,2.56
1983-10-24,,77.6543,8.8,0.0,2.63
1983-10-25,,77.6543,8.8,0.0,2.7
1983-10-26,,77.6543,8.8,0.0,2.72
1983-10-27,,77.6543,8.8,0.0,2.67
1983-10-28,,77.6543,8.8,0.0,2.72
1983-10-31,,77.6543,8.8,0.0,2.91
1983-11-01,,77.9349,8.5,0.04,2.89
1983-11-02,,77.9349,8.5,0.04,2.88
1983-11-03,,77.9349,8.5,0.04,2.78
1983-11-04,,77.9349,8.5,0.04,2.71
1983-11-07,,77.9349,8.5,0.04,2.71
1983-11-08,,77.9349,8.5,0.04,2.71
1983-11-09,,77.9349,8.5,0.04,2.71
1983-11-10,,77.9349,8.5,0.04,2.62
1983-11-11,,77.9349,8.5,0.04,2.62
1983-11-14,,77.9349,8.5,0.04,2.56
1983-11-15,,77.9349,8.5,0.04,2.57
1983-11-16,,77.9349,8.5,0.04,2.56
1983-11-17,,77.9349,8.5,0.04,2.52
1983-11-18,,77.9349,8.5,0.04,2.52
1983-11-21,,77.9349,8.5,0.04,2.53
1983-11-22,,77.9349,8.5,0.04,2.45
1983-11-23,,77.9349,8.5,0.04,2.43
1983-11-24,,77.9349,8.5,0.04,2.43
1983-11-25,,77.9349,8.5,0.04,2.43
1983-11-28,,77.9349,8.5,0.04,2.38
1983-11-29,,77.9349,8.5,0.04,2.36
1983-11-30,,77.9349,8.5,0.04,2.39
1983-12-01,,78.2537,8.3,0.0,2.36
1983-12-02,,78.2537,8.3,0.0,2.47
1983-12-05,,78.2537,8.3,0.0,2.49
1983-12-06,,78.2537,8.3,0.0,2.46
1983-12-07,,78.2537,8.3,0.0,2.48
1983-12-08,,78.2537,8.3,0.0,2.51
1983-12-09,,78.2537,8.3,0.0,2.56
1983-12-12,,78.2537,8.3,0.0,2.56
1983-12-13,,78.2537,8.3,0.0,2.49
1983-12-14,,78.2537,8.3,0.0,2.49
1983-12-15,,78.2537,8.3,0.0,2.43
1983-12-16,,78.2537,8.3,0.0,2.41
1983-12-19,,78.2537,8.3,0.0,2.42
1983-12-20,,78.2537,8.3,0.0,2.45
1983-12-21,,78.2537,8.3,0.0,2.47
1983-12-22,,78.2537,8.3,0.0,2.52
1983-12-23,,78.2537,8.3,0.0,2.47
1983-12-26,,78.2537,8.3,0.0,2.47
1983-12-27,,78.2537,8.3,0.0,2.46
1983-12-28,,78.2537,8.3,0.0,2.47
1983-12-29,,78.2537,8.3,0.0,2.45
1983-12-30,,78.2537,8.3,0.0,2.49
1984-01-01,,79.7126,8.0,0.0,2.49
1984-01-02,,79.7126,8.0,0.0,2.49
1984-01-03,,79.7126,8.0,0.0,2.51
1984-01-04,,79.7126,8.0,0.0,2.44
1984-01-05,,79.7126,8.0,0.0,2.48
1984-01-06,,79.7126,8.0,0.0,2.51
1984-01-09,,79.7126,8.0,0.0,2.5
1984-01-10,,79.7126,8.0,0.0,2.44
1984-01-11,,79.7126,8.0,0.0,2.46
1984-01-12,,79.7126,8.0,0.0,2.47
1984-01-13,,79.7126,8.0,0.0,2.51
1984-01-16,,79.7126,8.0,0.0,2.43
1984-01-17,,79.7126,8.0,0.0,2.33
1984-01-18,,79.7126,8.0,0.0,2.34
1984-01-19,,79.7126,8.0,0.0,2.35
1984-01-20,,79.7126,8.0,0.0,2.32
1984-01-23,,79.7126,8.0,0.0,2.33
1984-01-24,,79.7126,8.0,0.0,2.34
1984-01-25,,79.7126,8.0,0.0,2.34
1984-01-26,,79.7126,8.0,0.0,2.34
1984-01-27,,79.7126,8.0,0.0,2.35
1984-01-30,,79.7126,8.0,0.0,2.42
1984-01-31,,79.7126,8.0,0.0,2.41
1984-02-01,,79.9814,7.8,0.06,2.39
1984-02-02,,79.9814,7.8,0.06,2.33
1984-02-03,,79.9814,7.8,0.06,2.28
1984-02-06,,79.9814,7.8,0.06,2.2
1984-02-07,,79.9814,7.8,0.06,2.28
1984-02-08,,79.9814,7.8,0.06,2.25
1984-02-09,,79.9814,7.8,0.06,2.33
1984-02-10,,79.9814,7.8,0.06,2.4
1984-02-13,,79.9814,7.8,0.06,2.4
1984-02-14,,79.9814,7.8,0.06,2.42
1984-02-15,,79.9814,7.8,0.06,2.37
1984-02-16,,79.9814,7.8,0.06,2.39
1984-02-17,,79.9814,7.8,0.06,2.39
1984-02-20,,79.9814,7.8,0.06,2.39
1984-02-21,,79.9814,7.8,0.06,2.41
1984-02-22,,79.9814,7.8,0.06,2.42
1984-02-23,,79.9814,7.8,0.06,2.41
1984-02-24,,79.9814,7.8,0.06,2.45
1984-02-27,,79.9814,7.8,0.06,2.5
1984-02-28,,79.9814,7.8,0.06,2.5
1984-02-29,,79.9814,7.8,0.06,2.55
1984-03-01,,80.2384,7.8,0.02,2.53
1984-03-02,,80.2384,7.8,0.02,2.49
1984-03-05,,80.2384,7.8,0.02,2.53
1984-03-06,,80.2384,7.8,0.02,2.5
1984-03-07,,80.2384,7.8,0.02,2.55
1984-03-08,,80.2384,7.8,0.02,2.54
1984-03-09,,80.2384,7.8,0.02,2.51
1984-03-12,,80.2384,7.8,0.02,2.55
1984-03-13,,80.2384,7.8,0.02,2.53
1984-03-14,,80.2384,7.8,0.02,2.48
1984-03-15,,80.2384,7.8,0.02,2.45
1984-03-16,,80.2384,7.8,0.02,2.47
1984-03-19,,80.2384,7.8,0.02,2.45
1984-03-20,,80.2384,7.8,0.02,2.24
1984-03-21,,80.2384,7.8,0.02,2.25
1984-03-22,,80.2384,7.8,0.02,2.31
1984-03-23,,80.2384,7.8,0.02,2.33
1984-03-26,,80.2384,7.8,0.02,2.35
1984-03-27,,80.2384,7.8,0.02,2.29
1984-03-28,,80.2384,7.8,0.02,2.32
1984-03-29,,80.2384,7.8,0.02,2.34
1984-03-30,,80.2384,7.8,0.02,2.44
1984-04-01,,80.5838,7.7,0.02,2.44
1984-04-02,,80.5838,7.7,0.02,2.51
1984-04-03,,80.5838,7.7,0.02,2.47
1984-04-04,,80.5838,7.7,0.02,2.49
1984-04-05,,80.5838,7.7,0.02,2.47
1984-04-06,,80.5838,7.7,0.02,2.46
1984-04-09,,80.5838,7.7,0.02,2.52
1984-04-10,,80.5838,7.7,0.02,2.51
1984-04-11,,80.5838,7.7,0.02,2.49
1984-04-12,,80.5838,7.7,0.02,2.38
1984-04-13,,80.5838,7.7,0.02,2.46
1984-04-16,,80.5838,7.7,0.02,2.44
1984-04-17,,80.5838,7.7,0.02,2.42
1984-04-18,,80.5838,7.7,0.02,2.56
1984-04-19,,80.5838,7.7,0.02,2.67
1984-04-20,,80.5838,7.7,0.02,2.67
1984-04-23,,80.5838,7.7,0.02,2.79
1984-04-24,,80.5838,7.7,0.02,2.71
1984-04-25,,80.5838,7.7,0.02,2.67
1984-04-26,,80.5838,7.7,0.02,2.76
1984-04-27,,80.5838,7.7,0.02,2.71
1984-04-30,,80.5838,7.7,0.02,2.72
1984-05-01,,80.8718,7.4,0.0,2.74
1984-05-02,,80.8718,7.4,0.0,2.8
1984-05-03,,80.8718,7.4,0.0,2.84
1984-05-04,,80.8718,7.4,0.0,2.82
1984-05-07,,80.8718,7.4,0.0,2.78
1984-05-08,,80.8718,7.4,0.0,2.65
1984-05-09,,80.8718,7.4,0.0,2.81
1984-05-10,,80.8718,7.4,0.0,3.0
1984-05-11,,80.8718,7.4,0.0,3.06
1984-05-14,,80.8718,7.4,0.0,3.21
1984-05-15,,80.8718,7.4,0.0,2.96
1984-05-16,,80.8718,7.4,0.0,3.27
1984-05-17,,80.8718,7.4,0.0,3.38
1984-05-18,,80.8718,7.4,0.0,3.26
1984-05-21,,80.8718,7.4,0.0,3.36
1984-05-22,,80.8718,7.4,0.0,3.07
1984-05-23,,80.8718,7.4,0.0,3.21
1984-05-24,,80.8718,7.4,0.0,3.63
1984-05-25,,80.8718,7.4,0.0,3.81
1984-05-28,,80.8718,7.4,0.0,3.81
1984-05-29,,80.8718,7.4,0.0,3.8
1984-05-30,,80.8718,7.4,0.0,3.84
1984-05-31,,80.8718,7.4,0.0,3.78
1984-06-01,,81.0034,7.2,0.0,3.45
1984-06-04,,81.0034,7.2,0.0,3.19
1984-06-05,,81.0034,7.2,0.0,3.23
1984-06-06,,81.0034,7.2,0.0,3.39
1984-06-07,,81.0034,7.2,0.0,3.31
1984-06-08,,81.0034,7.2,0.0,3.21
1984-06-11,,81.0034,7.2,0.0,3.15
1984-06-12,,81.0034,7.2,0.0,3.06
1984-06-13,,81.0034,7.2,0.0,3.16
1984-06-14,,81.0034,7.2,0.0,3.11
1984-06-15,,81.0034,7.2,0.0,2.94
1984-06-18,,81.0034,7.2,0.0,2.92
1984-06-19,,81.0034,7.2,0.0,3.07
1984-06-20,,81.0034,7.2,0.0,3.34
1984-06-21,,81.0034,7.2,0.0,3.39
1984-06-22,,81.0034,7.2,0.0,3.51
1984-06-25,,81.0034,7.2,0.0,3.61
1984-06-26,,81.0034,7.2,0.0,3.6
1984-06-27,,81.0034,7.2,0.0,3.62
1984-06-28,,81.0034,7.2,0.0,3.56
1984-06-29,,81.0034,7.2,0.0,3.53
1984-07-01,,81.0623,7.5,0.1,3.53
1984-07-02,,81.0623,7.5,0.1,3.75
1984-07-03,,81.0623,7.5,0.1,3.42
1984-07-04,,81.0623,7.5,0.1,3.42
1984-07-05,,81.0623,7.5,0.1,3.4
1984-07-06,,81.0623,7.5,0.1,3.35
1984-07-09,,81.0623,7.5,0.1,3.07
1984-07-10,,81.0623,7.5,0.1,2.99
1984-07-11,,81.0623,7.5,0.1,3.04
1984-07-12,,81.0623,7.5,0.1,2.98
1984-07-13,,81.0623,7.5,0.1,2.94
1984-07-16,,81.0623,7.5,0.1,2.92
1984-07-17,,81.0623,7.5,0.1,2.76
1984-07-18,,81.0623,7.5,0.1,2.8
1984-07-19,,81.0623,7.5,0.1,2.71
1984-07-20,,81.0623,7.5,0.1,2.77
1984-07-23,,81.0623,7.5,0.1,2.72
1984-07-24,,81.0623,7.5,0.1,2.62
1984-07-25,,81.0623,7.5,0.1,2.38
1984-07-26,,81.0623,7.5,0.1,2.22
1984-07-27,,81.0623,7.5,0.1,2.25
1984-07-30,,81.0623,7.5,0.1,2.29
1984-07-31,,81.0623,7.5,0.1,2.08
1984-08-01,,80.9851,7.5,0.1,1.95
1984-08-02,,80.9851,7.5,0.1,1.84
1984-08-03,,80.9851,7.5,0.1,1.71
1984-08-06,,80.9851,7.5,0.1,1.75
1984-08-07,,80.9851,7.5,0.1,1.72
1984-08-08,,80.9851,7.5,0.1,1.76
1984-08-09,,80.9851,7.5,0.1,1.76
1984-08-10,,80.9851,7.5,0.1,1.82
1984-08-13,,80.9851,7.5,0.1,1.86
1984-08-14,,80.9851,7.5,0.1,1.95
1984-08-15,,80.9851,7.5,0.1,2.12
1984-08-16,,80.9851,7.5,0.1,2.02
1984-08-17,,80.9851,7.5,0.1,1.95
1984-08-20,,80.9851,7.5,0.1,1.81
1984-08-21,,80.9851,7.5,0.1,1.77
1984-08-22,,80.9851,7.5,0.1,1.81
1984-08-23,,80.9851,7.5,0.1,1.81
1984-08-24,,80.9851,7.5,0.1,1.75
1984-08-27,,80.9851,7.5,0.1,1.69
1984-08-28,,80.9851,7.5,0.1,1.71
1984-08-29,,80.9851,7.5,0.1,1.72
1984-08-30,,80.9851,7.5,0.1,1.75
1984-08-31,,80.9851,7.5,0.1,1.73
1984-09-01,,80.5773,7.3,0.1,1.73
1984-09-03,,80.5773,7.3,0.1,1.73
1984-09-04,,80.5773,7.3,0.1,1.74
1984-09-05,,80.5773,7.3,0.1,1.84
1984-09-06,,80.5773,7.3,0.1,1.77
1984-09-07,,80.5773,7.3,0.1,1.71
1984-09-10,,80.5773,7.3,0.1,1.78
1984-09-11,,80.5773,7.3,0.1,1.72
1984-09-12,,80.5773,7.3,0.1,1.72
1984-09-13,,80.5773,7.3,0.1,1.69
1984-09-14,,80.5773,7.3,0.1,1.63
1984-09-17,,80.5773,7.3,0.1,1.59
1984-09-18,,80.5773,7.3,0.1,1.61
1984-09-19,,80.5773,7.3,0.1,1.56
1984-09-20,,80.5773,7.3,0.1,1.62
1984-09-21,,80.5773,7.3,0.1,1.78
1984-09-24,,80.5773,7.3,0.1,1.8
1984-09-25,,80.5773,7.3,0.1,1.85
1984-09-26,,80.5773,7.3,0.1,1.82
1984-09-27,,80.5773,7.3,0.1,1.74
1984-09-28,,80.5773,7.3,0.1,1.84
1984-10-01,,80.3528,7.4,0.08,1.89
1984-10-02,,80.3528,7.4,0.08,1.87
1984-10-03,,80.3528,7.4,0.08,1.95
1984-10-04,,80.3528,7.4,0.08,1.95
1984-10-05,,80.3528,7.4,0.08,1.84
1984-10-08,,80.3528,7.4,0.08,1.84
1984-10-09,,80.3528,7.4,0.08,1.85
1984-10-10,,80.3528,7.4,0.08,1.88
1984-10-11,,80.3528,7.4,0.08,1.95
1984-10-12,,80.3528,7.4,0.08,1.98
1984-10-15,,80.3528,7.4,0.08,1.95
1984-10-16,,80.3528,7.4,0.08,1.97
1984-10-17,,80.3528,7.4,0.08,2.02
1984-10-18,,80.3528,7.4,0.08,1.99
1984-10-19,,80.3528,7.4,0.08,2.0
1984-10-22,,80.3528,7.4,0.08,1.98
1984-10-23,,80.3528,7.4,0.08,1.96
1984-10-24,,80.3528,7.4,0.08,2.23
1984-10-25,,80.3528,7.4,0.08,2.3
1984-10-26,,80.3528,7.4,0.08,2.28
1984-10-29,,80.3528,7.4,0.08,2.3
1984-10-30,,80.3528,7.4,0.08,2.21
1984-10-31,,80.3528,7.4,0.08,2.44
1984-11-01,,80.4271,7.2,0.0,2.3
1984-11-02,,80.4271,7.2,0.0,2.32
1984-11-05,,80.4271,7.2,0.0,2.61
1984-11-06,,80.4271,7.2,0.0,2.61
1984-11-07,,80.4271,7.2,0.0,2.86
1984-11-08,,80.4271,7.2,0.0,2.73
1984-11-09,,80.4271,7.2,0.0,2.77
1984-11-12,,80.4271,7.2,0.0,2.77
1984-11-13,,80.4271,7.2,0.0,2.74
1984-11-14,,80.4271,7.2,0.0,2.73
1984-11-15,,80.4271,7.2,0.0,2.75
1984-11-16,,80.4271,7.2,0.0,2.79
1984-11-19,,80.4271,7.2,0.0,2.68
1984-11-20,,80.4271,7.2,0.0,2.6
1984-11-21,,80.4271,7.2,0.0,2.54
1984-11-22,,80.4271,7.2,0.0,2.54
1984-11-23,,80.4271,7.2,0.0,2.49
1984-11-26,,80.4271,7.2,0.0,2.49
1984-11-27,,80.4271,7.2,0.0,2.6
1984-11-28,,80.4271,7.2,0.0,2.7
1984-11-29,,80.4271,7.2,0.0,2.77
1984-11-30,,80.4271,7.2,0.0,2.84
1984-12-01,,80.2683,7.3,0.08,2.84
1984-12-03,,80.2683,7.3,0.08,2.85
1984-12-04,,80.2683,7.3,0.08,2.72
1984-12-05,,80.2683,7.3,0.08,2.74
1984-12-06,,80.2683,7.3,0.08,2.83
1984-12-07,,80.2683,7.3,0.08,3.06
1984-12-10,,80.2683,7.3,0.08,3.01
1984-12-11,,80.2683,7.3,0.08,2.94
1984-12-12,,80.2683,7.3,0.08,2.98
1984-12-13,,80.2683,7.3,0.08,3.12
1984-12-14,,80.2683,7.3,0.08,3.17
1984-12-17,,80.2683,7.3,0.08,3.25
1984-12-18,,80.2683,7.3,0.08,3.21
1984-12-19,,80.2683,7.3,0.08,3.37
1984-12-20,,80.2683,7.3,0.08,3.3
1984-12-21,,80.2683,7.3,0.08,3.31
1984-12-24,,80.2683,7.3,0.08,3.41
1984-12-25,,80.2683,7.3,0.08,3.41
1984-12-26,,80.2683,7.3,0.08,3.56
1984-12-27,,80.2683,7.3,0.08,3.52
1984-12-28,,80.2683,7.3,0.08,3.46
1984-12-31,,80.2683,7.3,0.08,3.43
1985-01-01,,80.0283,7.3,0.06,3.43
1985-01-02,,80.0283,7.3,0.06,3.6
1985-01-03,,80.0283,7.3,0.06,3.55
1985-01-04,,80.0283,7.3,0.06,3.59
1985-01-07,,80.0283,7.3,0.06,3.44
1985-01-08,,80.0283,7.3,0.06,3.39
1985-01-09,,80.0283,7.3,0.06,3.52
1985-01-10,,80.0283,7.3,0.06,3.48
1985-01-11,,80.0283,7.3,0.06,3.57
1985-01-14,,80.0283,7.3,0.06,3.64
1985-01-15,,80.0283,7.3,0.06,3.5
1985-01-16,,80.0283,7.3,0.06,3.51
1985-01-17,,80.0283,7.3,0.06,3.48
1985-01-18,,80.0283,7.3,0.06,3.39
1985-01-21,,80.0283,7.3,0.06,3.39
1985-01-22,,80.0283,7.3,0.06,3.31
1985-01-23,,80.0283,7.3,0.06,3.31
1985-01-24,,80.0283,7.3,0.06,3.18
1985-01-25,,80.0283,7.3,0.06,3.22
1985-01-28,,80.0283,7.3,0.06,3.13
1985-01-29,,80.0283,7.3,0.06,3.02
1985-01-30,,80.0283,7.3,0.06,2.98
1985-01-31,,80.0283,7.3,0.06,2.84
1985-02-01,,80.0705,7.2,0.06,2.82
1985-02-04,,80.0705,7.2,0.06,2.88
1985-02-05,,80.0705,7.2,0.06,2.87
1985-02-06,,80.0705,7.2,0.06,2.99
1985-02-07,,80.0705,7.2,0.06,2.95
1985-02-08,,80.0705,7.2,0.06,2.86
1985-02-11,,80.0705,7.2,0.06,2.92
1985-02-12,,80.0705,7.2,0.06,2.92
1985-02-13,,80.0705,7.2,0.06,2.86
